Track ID,Titel,Artist,ISRC,Popularity
6wo37KVqFJhtuxPTpLCcfe,Takeaway (feat. Lennon Stella),"The Chainsmokers, ILLENIUM, Lennon Stella",USQX91901353,2
0lQJBl9YEsoMtE8D4yTE9g,From the Ground Up,Dan + Shay,USWB11600559,64
42fw0rxRO2xbesF6mJfd4Y,Tequila,Dan + Shay,USWB11702518,72
3GJ4hzg4lrGwU51Y3VARbF,Speechless,Dan + Shay,USWB11800928,70
37BTh5g05cxBIRYMbw8g2T,Rosanna,TOTO,USSM18200245,77
54b8qPFqYqIndfdxiLApea,Alone,Heart,USCA28700690,78
4KfSdst7rW39C0sfhArdrz,Barracuda,Heart,USSM10009075,75
5WwqdeavrQrbeAMDxGawse,Can't Fight This Feeling,REO Speedwagon,USSM18400442,76
4rcHWl68ai6KvpXlc8vbnE,Keep on Loving You,REO Speedwagon,USSM11102617,76
2F1fnE1a8zQCogM6jJifHH,Jessie's Girl,Rick Springfield,USRC18108188,62
3KiCzO6XdIWcAtUZnjLIoX,Dancing On My Own,Robyn,SEWKZ1000003,55
4osgfFTICMkcGbbigdsa53,Novacane,Frank Ocean,USUM71107257,84
5GUYJTQap5F3RDQiCOJhrS,Self Control,Frank Ocean,QZ5C81600007,81
19YKaevk2bce4odJkP5L22,Nikes,Frank Ocean,QZ5C81600001,74
7eqoqGkKwgOaWNNHx90uEZ,Nights,Frank Ocean,QZ5C81600009,82
6no1mklq4BJBg7KJ6Dly7N,212,"Azealia Banks, Lazy Jay",US5Z51400584,7
01Lr5YepbgjXAWR9iOEyH1,Love Sosa,Chief Keef,USUM71214600,80
4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,Rihanna,USIR20500331,82
6393Du1axGG1NvAMq0OcfU,I Know There's Gonna Be (Good Times),"Jamie xx, Young Thug, Popcaan",UK7MC1500009,1
3DK6m7It6Pw857FcQftMds,Runaway,"Kanye West, Pusha T",USUM71027402,84
5dKBaysNJtfpyNTRa5lqDb,A-Punk,Vampire Weekend,GBBKS0700527,9
7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi","ROSALÍA, Ozuna",USSM11900596,73
3axkNosdVQLZiq1HakuGhc,Countdown,Beyoncé,USSM11102909,64
1VKTdQTrcP0cMdySaCEj7F,Run Away With Me,Carly Rae Jepsen,USUM71507009,32
1ZHYJ2Wwgxes4m8Ba88PeK,Monster,"Kanye West, JAY-Z, Rick Ross, Nicki Minaj, Bon Iver",USUM71026158,74
1f5PNhkNgUpvDEeZfcIlO1,I Do (feat. SZA),"Cardi B, SZA",USAT21801435,64
6gU9OKjOE7ghfEd55oRO57,The Weekend,SZA,USRC11701116,78
6qZjm61s6u8Ead9sWxCDro,Elephant,Tame Impala,AUUM71200495,74
4uQ7wYsuL0DryknoDc11Hk,Norf Norf,Vince Staples,USUM71507721,65
7uX3gufAoBVqKVoD3dBLLD,&burn (with Vince Staples),"Billie Eilish, Vince Staples",USUM71713617,60
5hJFhO9dvhJoDvUZZ9iWSw,Adorn,Miguel,USRC11200647,72
0JXXNGljqupsJaZsgSbMZV,Sure Thing,Miguel,USJI10800160,87
5WoaF1B5XIEnWfmb5NZikf,Sky Walker (feat. Travis Scott),"Miguel, Travis Scott",USRC11701703,76
3ix6K4wZY29bCujrSznwFZ,Let's Dance - 2018 Remaster,David Bowie,USJT11700482,73
19gEmPjfqSZT0ulDRfjl0m,Hot N*gga,Bobby Shmurda,USSM11405787,72
05mDaV9Vb3wrzjF6OPZnhq,Saint-Tropez,Post Malone,USUM71915733,68
7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),"Post Malone, Ozzy Osbourne, Travis Scott",USUM71915731,76
3jbT1Y5MoPwEIpZndDDwVq,Adicto (with Anuel AA & Ozuna),"Tainy, Anuel AA, Ozuna",USUM71912751,78
6oJ6le65B3SEqPwMRNXWjY,Higher Love,"Kygo, Whitney Houston",USRC11901901,76
7sWRlDoTDX8geTR8zzr2vt,Hollywood's Bleeding,Post Malone,USUM71915730,75
2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,USUM71913350,34
7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,blackbear,USUG11902959,4
08tq1XcHwVt5PHXUo87i0D,All To Myself,Dan + Shay,USWB11800876,61
4B1rpPmQXwj78wk6aIGwwU,Two Ghosts,Harry Styles,USSM11703955,69
08aYFNUTIOMGq93e2VSArQ,Que Le De,"Rauw Alejandro, Nicky Jam",QM7281828720,56
7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,USSM11905818,60
6kls8cSlUyHW2BUOkDJIZE,Hate Me (with Juice WRLD),"Ellie Goulding, Juice WRLD",GBUM71902944,71
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,USSM11904276,86
1HpzOCZbNWzxvvXfSGtSrX,Find U Again (feat. Camila Cabello),"Mark Ronson, Camila Cabello",GBARL1900429,54
0uxSUdBrJy9Un0EYoBowng,20 Min,Lil Uzi Vert,USAT21704166,84
059ACLUOyEcdruA2m9f2jd,Unstoppable,Sia,USRC11502934,65
4W3FJapn5CD6Fnrlfj4HFe,Booty,"C. Tangana, Becky G",ES5021800937,62
3hb2ScEVkGchcAQqrPLP0R,Photograph,Nickelback,NLA320581256,69
0G53JYumT2vVxRGOtROlXk,Far Away,Nickelback,NLA320581338,48
4QJLKU75Rg4558f4LbDBRi,If Today Was Your Last Day,Nickelback,NLA320887846,74
58HpsDKeYoLtNhXFQyQmz5,Move Along,The All-American Rejects,USDW10500125,63
6v6WjsyLdY189IewecL2x7,Just Lose It,Eminem,USIR10400682,0
0U6bQIAh6MCGo1xjbIIx2S,Instagram,"Dimitri Vegas & Like Mike, David Guetta, Daddy Yankee, Afro Bros, NATTI NATASHA, Dimitri Vegas, Like Mike",BEG851900062,60
5CpkVOosLFc83LbwqO6hnI,Just Got Paid,"Sigala, Ella Eyre, Meghan Trainor, French Montana",GBCEN1800093,55
1ZuH6byJDLmuWjqSCv7Wz2,Love No More,"Loud Luxury, anders",NLF711809207,0
3LUWWox8YYykohBbHUrrxd,We R Who We R,Kesha,USRC11000862,77
3i1B1PnsfnOQPGVIzhf1lr,"That's My N**** (with Meek Mill, YG & Snoop Dogg)","Meek Mill, YG, Snoop Dogg",USAT21704833,65
0A5gdlrpAuQqZ2iFgnqBFW,Moonlight,Gaullin,USHM21844771,61
0Xek5rqai2jcOWCYWJfVCF,Enemies (feat. DaBaby),"Post Malone, DaBaby",USUM71915725,67
6IAVxNFi1W88UhDeyvOsdo,Fat Bottomed Girls - 2011 Remaster,Queen,GBUM71029607,67
2AKOOhml62GZNFWDN7VqzT,Killer Queen - Remastered 2011,Queen,GBUM71029606,48
5n5uyFpfopa4mNdSN0gTaH,Wing$,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis",GMM881200030,59
0BomfsUcw03fQPKK668Etn,Feel the Love (feat. John Newman),"Rudimental, John Newman",GBAHS1200174,35
6ce17pZwsMcYNab5IaC5MQ,I'd Love To Change The World - Matstubs Remix,"Jetta, Matstubs",USUM71519186,61
0FkLMOUTkSTPSAYkIXQ579,L'amour Toujours (Small Mix),Gigi D'Agostino,DEA310200623,66
2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,GBCEN1900047,79
1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,Selena Gomez,USUM71918727,28
4tViDtaHuSLnh7HVJTrKhs,Power Over Me,Dermot Kennedy,USUG11802208,69
60iSKGrGazRzICtMjADNSM,Hold Me While You Wait,Lewis Capaldi,DEUM71900680,78
78uXMDNh2W2jZVrc4qBatZ,Soltera,"Lunay, Gaby Music, Chris Jedi",USA2P1955945,57
5Z8HZM6iQMhhqyPcCGY5g9,Hot (feat. Gunna),"Young Thug, Gunna",USAT21904711,72
6V9fHiv84WlVTg7CSnIVY2,Graveyard,Halsey,USUM71917563,1
4e0FYxSROat25pH16zMTZI,Love Me,Lil Tecca,SE6A91812468,78
6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),"Juice WRLD, YoungBoy Never Broke Again",USUG11903492,70
7MRU4vOkywuhZ9kbFiPuiu,Si Supieras,"Daddy Yankee, Wisin & Yandel",US2BU1900761,73
1Fo4OvzP9PThFKMeMIAEYu,Superhero,Lauv,GBKPL1819693,0
0lsRatBUs9HNIZAmoGABzk,Trampoline,SHAED,QZ47A1800201,62
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)","Dan + Shay, Justin Bieber",USWB11902440,76
2plLJpUcYPFrl1sW2pMG63,Lights Up,Harry Styles,USSM11910404,0
0HV1cGoX5ASBlPA1pqH8fG,Every Other Freckle,alt-J,GBZUZ1400276,0
0xz8svJMyVvYYJxrsYPi6A,My Demons,STARSET,USRZR1460007,50
2zh01m4PiHaZz4BAm0NRxs,Tie Me Down (with Elley Duhé),"Gryffin, Elley Duhé",USUM71810504,66
4xmjDH6auBwuZ4GHimjXGe,I Will Survive - Single Version,Gloria Gaynor,USPR37800083,51
72vWmeqYcT1irKClpbenQm,"1, 2 Step (feat. Missy Elliott) - Main","Ciara, Missy Elliott",USLF20400135,59
0gPQTLaqHDgdupKEok7J2x,7 Days,Craig David,GBAWV9902019,73
6Sy9BUbgFse0n0LPA5lwy5,Sandstorm,Darude,FISGC9900001,73
4HfLQJtVT1KiX1eVedDyTm,Alaska,Maggie Rogers,TCACP1637730,73
3whmx5Ptrqzx2c101FJFi3,Help Me Lose My Mind,"Disclosure, London Grammar",GBUM71302630,66
0UrWr7Jnu1heq1o99ZwUd0,Youth of the Nation,P.O.D.,USAT20106877,73
6hw1Sy9wZ8UCxYGdpKrU6M,Roller,Apache 207,DEQ321900164,69
3yUcJwYu7fXAfqMj9krY6l,Thank You,Dido,USAR19900870,79
62LJFaYihsdVrrkgUOJC05,Kiss,Prince,USWB19903319,76
54X78diSLoUDI3joC2bjMz,Purple Rain,Prince,USWB10001880,12
3NfxSdJnVdon1axzloJgba,I Say a Little Prayer,Aretha Franklin,USAT20801207,78
7s25THrKz86DM225dOYwnr,Respect,Aretha Franklin,USAT20801240,76
7gSQv1OHpkIoAdUiRLdmI6,I Won't Back Down,Tom Petty,USMC18925675,77
30FURVTCpbKyykjSEQzGkH,Back To Black,Amy Winehouse,GBUM70604698,75
1L5tZi0izXsi5Kk5OJf4W0,Rehab,Amy Winehouse,GBUM70603730,66
4zQuwW24dweWcaX0fEJkP2,You Know I'm No Good,Amy Winehouse,GBUM70603488,67
6nLvaCZFR1wEzW3sIKpsnr,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",Amy Winehouse,GBUM70702678,78
6yLX8QnxlnEqZfs3YKCfjF,Tears Dry On Their Own,Amy Winehouse,GBUM70603494,66
0HEmnAUT8PHznIAAmVXqFJ,Faith - Remastered,George Michael,GBARL1000855,78
4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,George Michael,GBBBM8402006,19
5bJ1DrEM4hNCafcDd1oxHx,Self Care,Mac Miller,USWB11801215,78
6GnhWMhgJb7uyiiPEiEkDA,Weekend (feat. Miguel),"Mac Miller, Miguel",USWB11508643,79
39NDBdU5Xkm5pCFGa5kZtI,Ladders,Mac Miller,USWB11801217,74
5iUQMwxUPdJBFeGkePtM66,Dang! (feat. Anderson .Paak),"Mac Miller, Anderson .Paak",USWB11601217,72
66wkCYWlXzSTQAfnsPBptt,My Favorite Part,"Mac Miller, Ariana Grande",USWB11601441,74
2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,Soundgarden,USAM19400007,82
2pnPe4pJtq7689i5ydzvJJ,Run Rudolph Run,Chuck Berry,USMC15819663,58
4Hhv2vrOTy89HFRcjU3QOx,At Last,Etta James,USMC16046323,78
3jJZVeExYzVYiV6Y9Fl3DX,Plush,Stone Temple Pilots,USAT29200016,70
0PDCewmZCp0P5s00bptcdd,This Will Be (An Everlasting Love),Natalie Cole,USCA28700188,75
2lFFiNm0XtgJ6wkdncTB4k,Drive - 2017 Remaster,The Cars,USEE11700317,75
4DnHUy01jEA4b5ydC3HgsT,Live It Up - Official Song 2018 FIFA World Cup Russia,"Nicky Jam, Will Smith, Era Istrefi",USSD11800241,60
4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version,The Mamas & The Papas,USMC16532697,80
2C6WXnmZ66tHhHlnvwePiK,Die For Me (feat. Future & Halsey),"Post Malone, Halsey, Future",USUM71918728,70
5XWCc9wQes7X5uyYH9h5JR,Baby (feat. MARINA & Luis Fonsi),"Clean Bandit, MARINA, Luis Fonsi",GBAHS1800640,57
395KzBy0bkb57dEvg6cfzJ,Falling Like The Stars,James Arthur,DEE861901791,71
696DnlkuDOXcMAnKlTgXXK,ROXANNE,Arizona Zervas,USSM11914320,76
6qoIFQfdmaQF9A1gb67tR7,Ocean,KAROL G,USUM71904901,71
7k4t7uLgtOxPwTpFmtJNTY,Tusa,"KAROL G, Nicki Minaj",USUM71921183,76
4TnjEaWOeW0eKTKIEvJyCa,Falling,Trevor Daniel,USUYG1221109,4
6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",USSM11912430,72
3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),"Mustard, Roddy Ricch",USUM71911808,77
57vxBYXtHMk6H1aD29V7PU,Heartless,The Weeknd,USUG11904007,2
7rfiXyFb5M9BqdkvKvVEiB,"My Love (feat. Major Lazer, WizKid, Dua Lipa)","Wale, Major Lazer, Wizkid, Dua Lipa",USAT21700887,56
7uttm8Iurm5uK67Vr9G2Sp,Almost (Sweet Music),Hozier,IEACJ1800127,71
1Qi2wh8fFgDV7tl4Sj3f2K,Have Yourself A Merry Little Christmas,Sam Smith,GBUM71406655,47
5DxXgozhkPLgrbKFY91w0c,Vete,Bad Bunny,QMFME1914637,72
7foypmc7KZyU716Yv63BPe,Saint,"Huncho Jack, Travis Scott, Quavo",USUM71714118,61
4yI3HpbSFSgFZtJP2kDe5m,Look At Her Now,Selena Gomez,USUM71921647,11
1sviDBcAqVOxMXq4xITVEs,Que Calor (with J Balvin & El Alfa),"Major Lazer, J Balvin, El Alfa, Diplo",QMUY41800271,62
4WzhjxvLP95y7AMDy0Atwb,Out Of Love,Alessia Cara,USUM71816613,68
340UVheS8z3ncW9TTUhAbc,Nightmare,Halsey,USUM71907487,27
2WsuSYJNXGKXVYkHPnq2yp,Ransom (with Juice WRLD) - Remix,"Lil Tecca, Juice WRLD",USUG11903068,79
51dLQp6NWh9Bu7pzs9KwiR,Live Forever,Oasis,GBQCP1400011,0
5WtfUKzXircvW8l5aaVZWT,What A Time (feat. Niall Horan),"Julia Michaels, Niall Horan",USUM71900686,77
7cX4PJz1old9fyFI8RlfgW,Read My Mind,The Killers,USUM70605406,73
0l5TpsCL1ObiTEsHeWA0by,Faithfully (2023 Remaster),Journey,USSM18300110,74
4PpuH4mxL0rD35mOWaLoKS,Lemon,"N.E.R.D, Rihanna, Pharrell Williams",USSM11708242,61
6RB9YvNyP0RZfCUcMtZELH,Freedom,Pharrell Williams,USSM11505220,70
6GzApXoBQiiAjak3tOQfV3,Lie To Me (feat. Julia Michaels),"5 Seconds of Summer, Julia Michaels",GBUM71807929,59
2FUNBaa5DwItJtYEBgAblU,monster,21 Savage,QZ45A1700096,57
2MvvoeRt8NcOXWESkxWn3g,Ribs,Lorde,NZUM71300122,84
2QpGZOhTCHHiKmpSO9FW4h,Follow God,Kanye West,USUM71920463,74
1SV1fxF65n9NhRHp3KlBuu,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,GBCCS1000219,58
4KbXLyluZKq3sTHL8XKsRL,All I Am,Jess Glynne,GBAHS1800455,56
7bsnTsbiwOymZWjPF9v6Di,Marmalade (feat. Lil Yachty),"Macklemore, Lil Yachty",QZ8TY1700008,59
3UgSQu6WwrXfKKDq019IHE,To Ü (feat. AlunaGeorge),"Jack Ü, Skrillex, Diplo, Aluna, AlunaGeorge",USAT21500551,61
1UxisKljksGRNwJBPp4Tri,Valerie (feat. Amy Winehouse) - Version Revisited,"Mark Ronson, Amy Winehouse",GBARL0700173,53
2qfEcCkEo5NscA9GL7ER72,Nobody,"Martin Jensen, James Arthur",DK4YA1903301,56
2AGottAzfC8bHzF7kEJ3Wa,Diamonds Dancing,"Drake, Future",USCM51500294,63
2zzLRQ78kKfPTx8FJQCdC2,When The Sun Goes Down,Arctic Monkeys,GBCEL0501190,75
2fyIS6GXMgUcSv4oejx63f,Mardy Bum,Arctic Monkeys,GBCEL0501188,75
3DQVgcqaP3iSMbaKsd57l5,I Bet You Look Good On The Dancefloor,Arctic Monkeys,GBCEL0501181,75
6tarvNiKnEjYMj1VZhlDqR,66,"Lil Yachty, Trippie Redd",USUM71802600,59
2kYqdSlrtovVMMIn6ykzba,I Wanna Know,"Alesso, Nico & Vinz",USUG11600111,63
5XhkV07Vou38wnrzwURUOC,Who Am I (What's My Name)?,Snoop Dogg,USKO10403597,2
4675yUu8AUbE72T94BkLCD,Beautiful,"Snoop Dogg, Pharrell Williams, Uncle Charlie Wilson",USPO10200092,67
4a6q8CR2hzLk2plDkSxkfD,I.F.L.Y.,Bazzi,USAT21903826,70
6pmZMP2ET1OJi5rKfLO8jD,3:15,Bazzi,USAT21801527,65
4TWflhgevIGo448fWc6mQq,Red Room,Offset,USUG11802301,61
3WefHNGtjexZvi66ZEx9u4,Hurts Like Hell (feat. Offset),"Madison Beer, Offset",UKELY1800123,0
59ywHNwwchG4nZJMLyxSzd,Clout (feat. Cardi B),"Offset, Cardi B",USUG11802308,68
2Grb4G6t9VIqo6moKUloom,Don't Come Out The House (with 21 Savage),"Metro Boomin, 21 Savage",USUG11802480,67
6Rb0ptOEjBjPPQUlQtQGbL,Hotel Room Service,Pitbull,USJAY0900063,76
4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,USUM71207198,72
4LxjagX6D8MxMaoTmqpQ8Y,Mad,Ne-Yo,USUM70833542,63
6CFPFnS9EcLs2I0nWqtWci,Because Of You,Ne-Yo,USUM70731570,79
1yJ5fyqBusR7Verj8JGsKV,Miss Independent,Ne-Yo,USUM70826981,68
14sOS5L36385FJ3OL8hew4,Happy Now,"Kygo, Sandro Cavazza",SEBGA1803418,68
6FYbr9QzRoZPh0Re8lDO9z,7 Minutes,Dean Lewis,AUUM71800254,63
6mAN61JH0dzyZpWslS11jy,Fantasias,"Rauw Alejandro, Farruko",QM6P41989279,75
6K5BsR04ijf3FHNzjbaagD,Si Se Da - Remix,"Myke Towers, Farruko, Arcángel, Sech, Zion",QM6P41962776,76
5KbBGUpIZd6gVFUU8tqYiQ,Si Se Da,"Myke Towers, Farruko",QM4TX1920224,58
4n7jnSxVLd8QioibtTDBDq,On My Way,"Alan Walker, Sabrina Carpenter, Farruko",NOG841901010,76
6JqpFboOH2bq9pzaYbkKBn,R.I.P. (feat. Rita Ora & Anitta),"Sofía Reyes, Rita Ora, Anitta",USWL11900037,56
7F51q96XofOD2lntm7hzvQ,Body Language (feat. Usher & Tinashe),"Kid Ink, USHER, Tinashe",USRC11402051,57
1GeNui6m825V8jP4uKiIaH,Bad Bad Bad (feat. Lil Baby),"Young Thug, Lil Baby",USAT21904712,78
219eUQBWnfmADjKZEWEfSM,Who You Are,Jessie J,USUM71101928,62
1plzDKavZ6EkVk91RPYd1L,Give Me Your Love,"Sigala, John Newman, Nile Rodgers",GBCEN1602122,58
2QmsKag0YaqhAbpR9Nwmpn,Epa Wei,Danny Ocean,USWL11800994,59
4DbhxwlkhTbCTqlZptxmI6,Swing,Danny Ocean,USWL11900001,70
0lTurWECr2XL607eJAj1A3,I'll Be Home,Meghan Trainor,USSM11408623,46
7fCNUWi6uflDTQ08srxMZk,No Excuses,Meghan Trainor,USSM11801528,56
5k5fWendNngd89O8JKoE8L,Better When I'm Dancin',Meghan Trainor,USSM11506387,74
2ktoFujjJtantyMoVdBJlX,Pa Olvidarte (feat. Manuel Turizo) - Remix,"ChocQuibTown, Zion & Lennox, Farruko, Manuel Turizo",USSD11900002,58
6f49kbOuQSOsStBpyGvQfA,A Head Full of Dreams,Coldplay,GBAYE1500977,68
5N1o6d8zGcSZSeMFkOUQOk,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),"Megan Thee Stallion, Ty Dolla $ign, Nicki Minaj",QMCE31902405,64
6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),"Kehlani, Ty Dolla $ign",USAT21813049,75
4svZDCRz4cJoneBpjpx8DJ,I Did Something Bad,Taylor Swift,USCJY1750005,76
1GwMQaZz6Au3QLDbjbMdme,Call It What You Want,Taylor Swift,USCJY1750015,77
5bzf1xrbqr1ttjAJuRz2xY,Cleopatra,The Lumineers,USDMG1673803,4
02opp1cycqiFNDpLd2o1J3,Big Lie,Post Malone,USUM71614468,61
5DLTuH4A5VZB2HKpqHQR6t,Patient,Post Malone,USUM71614477,61
7MTIDmToGs0I5Oue9V0CHl,Feel,"Post Malone, Kehlani",USUM71614479,60
5dI1yHSqgmilFEqpGbqxHh,Leave,Post Malone,USUM71614496,60
1ysAvOdJgUjc6CqOQxepaz,Money Made Me Do It,"Post Malone, 2 Chainz",USUM71614473,58
35r28RDot7nPE7y9K9H7l0,Feeling Whitney,Post Malone,USUM71614505,73
1OEoNpiyqBghuEUaT6Je6U,Patience,Guns N' Roses,USGF18819805,75
2v5JTeM6hSmi5wWy7jiwrI,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),"Lil Peep, ILOVEMAKONNEN, Fall Out Boy",USQX91900290,62
2XaInsPPUkZRkY4uFJ3AHK,Met Gala (feat. Offset),"Gucci Mane, Offset",USAT21701505,59
5tFep7dXGd7vEJ668wTPux,Both (feat. Drake),"Gucci Mane, Drake",USAT21603373,68
5LlsD7LdSMkGV4Iu0a2Zq0,Waste A Moment,Kings of Leon,USRC11601471,71
1O8d2pWtBclzuY3FctBPVa,Closer,Kings of Leon,USRC10800298,71
6bUNEbXT7HovLW6BgPCBsb,Roses,Outkast,USAR10301000,73
77hjM9bMmgfTGJXv14UFmi,Play That Song,Train,USSM11607746,65
2MWOqewf5j0qf2b6S5J6cS,Marry Me,Train,USSM10904119,66
6RyaV7owmVU6fzEPE17sF1,Que Tire Pa Lante,Daddy Yankee,US2BU1901810,67
5o4yGlG0PfeVUa6ClIyOxq,Boys,Charli xcx,GBAHS1700564,61
2gTdDMpNxIRFSiu7HutMCg,I Think I'm OKAY (with YUNGBLUD & Travis Barker),"mgk, YUNGBLUD, Travis Barker",USUM71909845,72
43TP6JCWXgkc2D7Xjz5hBr,RAP DEVIL,mgk,USUM71813833,56
3p6hnejEQYXkiTO1lAzVc0,Euphoria,BTS,QM6MZ1886130,1
44ADyYoY5liaRa3EOAl4uf,Slide Away,Miley Cyrus,USRC11902256,2
6zegtH6XXd2PDPLvy1Y0n2,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),"Ariana Grande, Miley Cyrus, Lana Del Rey",USUM71912501,70
5YY7ht3PCArlLjLbcTiAvh,"Escápate Conmigo (feat. Ozuna, Bad Bunny, De La Ghetto, Arcángel, Noriel & Almighty) - Remix","Wisin, Ozuna, Bad Bunny, De La Ghetto, Arcángel, Noriel, Almighty",USSD11700342,66
1yqMgZNrevsWMLWfO2PRp5,Charlie Brown,Coldplay,GBAYE1101180,73
3wFLWP0FcIqHK1wb1CPthQ,fake smile,Ariana Grande,USUM71900401,64
5Il6Oe7lr5XM7A0cWbVQtr,bad idea,Ariana Grande,USUM71900403,68
2vdBo4ALPYbHRUPKgtE5iC,ghostin,Ariana Grande,USUM71900406,70
4T652DlATVHe0jdLKaN3Bw,in my head,Ariana Grande,USUM71900407,70
70khXICDeTTxgYtw3EysKH,sweetener,Ariana Grande,USUM71808576,74
0WdR2AyLW1Drd3OUdwezM0,everytime,Ariana Grande,USUM71808580,75
2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Ariana Grande,USUM71805289,80
4TZdeM7zelZGz6JPrXSEZ1,Moonlight,Ariana Grande,USUM71602106,0
2tpIAmAq9orm1Owh5pja1w,Greedy,Ariana Grande,USUM71602108,1
70yhaHLp9STtzI2Kzba6Tr,Best Mistake,"Ariana Grande, Big Sean",USUM71409726,67
5lvnGiTAH9BVlJLHc0DXZz,Just A Little Bit Of Your Heart,Ariana Grande,USUM71409730,62
2q1yrE8fVlZ5sFlwNvp5Ey,Somebody To You,The Vamps,GBUM71401330,51
3TAtUJc4Sj913Cs5gBUeu0,Scars,Papa Roach,USDW10400812,67
3LmuxO8mh3wwIfRUqHJFFy,I'm The Man,"50 Cent, Sonny Digital",USV6R1600001,72
3KFPdcl0YlsBYsoqdne3cU,Let It All Go,"Birdy, RHODES",GBAHS1500362,53
44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,The Police,GBAAM0201127,79
3mN2DtljBhnrIpc3Nu2pJ8,Déjate Querer,"Lalo Ebratt, Sebastian Yatra, Yera, Trapical Minds",ES5701900154,61
5A3fPy30SN2wuzrahpcxvV,"Don't Give Up On Me - (From ""Five Feet Apart"")",Andy Grammer,QMRSZ1802908,4
59ZTxQo8rBycIXPLUIKvE2,Dirrty (feat. Redman),"Christina Aguilera, Redman",USRC10200845,70
4bwN8jyxfHmFFStSRy4F7h,I Know,"Big Sean, Jhené Aiko",USUM71501149,59
6DM47CJdYFcjFpCnPfzVyU,Get Free (feat. Amber Coffman),"Major Lazer, Amber Coffman",US38W1229203,36
4Isw7wL80BFK7NtOvXPdaC,"Boom (feat. MOTi, Ty Dolla $ign, Wizkid & Kranium)","Major Lazer, MOTi, Ty Dolla $ign, Wizkid, Kranium",QMUY41500191,23
7gWSWDBriMK7YKefAe4NMP,Miami 2 Ibiza - Swedish House Mafia vs. Tinie Tempah,"Swedish House Mafia, Tinie Tempah",GBAAA1000266,57
0KHhNlHN5lWn7q332PiPys,Sola,Manuel Turizo,QZDYA1800004,60
2zufEOvbBeIzYnRktwYk1W,Culpables,Manuel Turizo,QMEU31814237,69
2d4e45fmUnguxh6yqC7gNT,Dirty Deeds Done Dirt Cheap,AC/DC,AUAP07600046,76
0nnwn7LWHCAu09jfuH1xTA,Slide,The Goo Goo Dolls,USWB19800781,76
0Uqs7ilt5kGX9NzFDWTBrP,Quit Playing Games (With My Heart),Backstreet Boys,USJI19710152,73
0NJC0FDCODpPUntRTTQq97,Cryin',Aerosmith,USIR10000430,5
74irxdVWstNlEQjsvArITq,Crazy,Aerosmith,USIR10000428,5
4d2hD63oUGU3s7L66JD0BE,Dance Again (feat. Pitbull),"Jennifer Lopez, Pitbull",USSM11201984,4
1zng9uqqXoPkmU05nsAlsw,Bed Of Roses,Bon Jovi,USPG19290093,78
61UuPxxYUvacEH6SHIK3sU,Brown Sugar - Remastered 2009,The Rolling Stones,GBUM70909464,68
27qAMKrDdKEs8HDXcvR24R,Driving Home for Christmas - 2019 Remaster,Chris Rea,GBAHS1900389,51
6gXrEUzibufX9xYPk3HD5p,Life in the Fast Lane - 2013 Remaster,Eagles,USEE11300355,75
1bp2IO61zbQrbWNmKKxg3f,The Joker,Steve Miller Band,USCA29100532,77
3lh3iiiJeiBXHSZw6u0kh6,Into the Mystic - 2013 Remaster,Van Morrison,USWB11302507,75
5qTvkDrSfvwDv6RBjjcfQr,Get Busy,Sean Paul,USAT20202575,7
79MSEdtXuudhGhC5AtG07g,Break from Toronto,PARTYNEXTDOOR,USWB11302160,9
2QrXzOqLCVDRZHkToA0tSR,Never Go Back,Dennis Lloyd,USQX91803643,62
3mRLHiSHYtC8Hk7bzZdUs1,River,Bishop Briggs,TCACL1648391,77
